Année;Canton;Infraction;Consommé Non élucidées;Consommé Elucidées;Tentative Non élucidées;Tentative Elucidées;CantonId;Id
2013;St. Gallen;Obtention frauduleuse d'un concordat judiciaire (Art. 170);0;0;0;0;95;24040
2013;St. Gallen;Total Titre 2: Patrimoine;10867;3256;832;235;95;24041
2013;St. Gallen;Diffamation (Art. 173);8;29;0;0;95;24042
2013;St. Gallen;Calomnie (Art. 174);5;26;0;0;95;24043
2013;St. Gallen;Diffamation et calomnie contre un mort ou un absent (Art. 175);0;0;0;0;95;24044
2013;St. Gallen;Injure (Art. 177);10;226;0;0;95;24045
2013;St. Gallen;Violation contre le domaine secret ou le domaine privé (Art. 179);1;1;0;0;95;24046
2013;St. Gallen;Ecoute et enregistrement de conversations entre d'autres personnes (Art. 179bis);0;1;0;0;95;24047
2013;St. Gallen;Enregistrement non autorisé de conversations (Art. 179ter);0;2;0;0;95;24048
2013;St. Gallen;Violation du domaine secret/privé au moyen d'un appareil de prise de vues (Art. 179quater);2;15;0;0;95;24049
2013;St. Gallen;Mise en circulation et réclame d'appareils d'écoute, prise de son et de vues (Art. 179sexies);5;0;0;0;95;24050
2013;St. Gallen;Utilisation abusive d'une installation de télécommunication (Art. 179septies);14;77;0;0;95;24051
2013;St. Gallen;Soustraction de données personnelles (Art. 179novies);2;1;0;0;95;24052
2013;St. Gallen;Total Titre 3: Honneur, domaine secret/privé;47;378;0;0;95;24053
2013;St. Gallen;Menaces (Art. 180);31;379;0;0;95;24054
2013;St. Gallen;Contrainte (Art. 181);7;80;1;9;95;24055
2013;St. Gallen;Mariage forcé, partenariat forcé (Art. 181a);0;0;0;0;95;24056
2013;St. Gallen;Traite d'êtres humains (Art. 182);0;0;0;0;95;24057
2013;St. Gallen;Séquestration et enlèvements (Art. 183);4;5;0;0;95;24058
2013;St. Gallen;Circonstances aggravantes (Art. 184);0;0;0;0;95;24059
2013;St. Gallen;Prise d'otage (Art. 185);0;0;0;0;95;24060
2013;St. Gallen;Violation de domicile (Art. 186);47;155;0;0;95;24061
2013;St. Gallen;Violation domicile + vol (Art. 186);2194;499;6;1;95;24062
2013;St. Gallen;Total Titre 4:Liberté;2283;1118;7;10;95;24063
2013;St. Gallen;Actes d'ordre sexuel avec des enfants (Art. 187);4;39;1;0;95;24064
2013;St. Gallen;Actes d'ordre sexuel avec des personnes dépendantes (Art. 188);0;0;0;0;95;24065
2013;St. Gallen;Contrainte sexuelle (Art. 189);5;21;0;2;95;24066
2013;St. Gallen;Viol (Art. 190);6;13;0;1;95;24067
2013;St. Gallen;Actes d'ordre sexuel sur une personne incapable de discernement ou de résistance (Art. 191);1;3;0;0;95;24068
2013;St. Gallen;Actes d'ordre sexuel avec des personnes hospitalisées, détenues ou prévenues (Art. 192);0;4;0;0;95;24069
2013;St. Gallen;Abus de la détresse (Art. 193);0;1;0;1;95;24070
2013;St. Gallen;Exhibitionnisme (Art. 194);6;7;0;0;95;24071
2013;St. Gallen;Encouragement à la prostitution (Art. 195);0;2;0;0;95;24072
2013;St. Gallen;Actes d'ordre sexuel avec des mineurs contre rémunération (Art. 196);...;...;...;...;95;24073
2013;St. Gallen;Pornographie (Art. 197);8;58;0;0;95;24074
2013;St. Gallen;Désagréments causés par la confrontation à un acte d'ordre sexuel (Art. 198);14;39;0;0;95;24075
2013;St. Gallen;Exercice illicite de la prostitution (Art. 199);0;0;0;0;95;24076
2013;St. Gallen;Total Titre 5: Intégrité sexuelle;44;187;1;4;95;24077
2013;St. Gallen;Inceste (Art. 213);0;0;0;0;95;24078
2013;St. Gallen;Pluralité de mariages ou de partenariats enregistrés (Art. 215);0;0;0;0;95;24079
2013;St. Gallen;Violation d'une obligation d'entretien (Art. 217);0;11;0;0;95;24080
2013;St. Gallen;Violation du devoir d'assistance ou d'éducation (Art. 219);0;3;0;0;95;24081
2013;St. Gallen;Enlèvement de mineur (Art. 220);0;6;0;0;95;24082
2013;St. Gallen;Total Titre 6: Famille;0;20;0;0;95;24083
2013;St. Gallen;Incendie intentionnel (Art. 221);14;9;0;0;95;24084
2013;St. Gallen;Incendie par négligence (Art. 222);10;53;0;0;95;24085
2013;St. Gallen;Explosion (Art. 223);1;1;0;0;95;24086
2013;St. Gallen;Emploi délictueux d'explosifs (Art. 224);0;0;0;0;95;24087
2013;St. Gallen;Emploi par négligence (Art. 225);28;6;0;0;95;24088
2013;St. Gallen;Fabriquer, dissimuler et transporter des explosifs ou des gaz toxiques (Art. 226);0;0;0;0;95;24089
2013;St. Gallen;Danger imputable à l'énergie nucléaire/radioactivité/rayonnements ionisants (Art. 226bis);0;0;0;0;95;24090
2013;St. Gallen;Actes préparatoires punissables (danger énerg.nucl./radioact.) (Art. 226ter);0;0;0;0;95;24091
2013;St. Gallen;Inondation/écroulement (Art. 227);0;0;0;0;95;24092
2013;St. Gallen;Dommages aux installations électriques, travaux hydrauliques et ouvrages de protection (Art. 228);0;0;0;0;95;24093
2013;St. Gallen;Violation des règles de l'art de construire (Art. 229);0;1;0;0;95;24094
2013;St. Gallen;Supprimer ou omettre d'installer des appareils protecteurs (Art. 230);0;2;0;0;95;24095
2013;St. Gallen;Total Titre 7: Danger collectif;53;72;0;0;95;24096
2013;St. Gallen;Mise en danger par des organismes génétiquement modifiés ou pathogènes (Art. 230bis);0;0;0;0;95;24097
2013;St. Gallen;Propagation d'une maladie de l'homme (Art. 231);0;1;0;0;95;24098
2013;St. Gallen;Propagation d'une épizootie (Art. 232);0;0;0;0;95;24099
2013;St. Gallen;Propagation d'un parasite dangereux (Art. 233);0;0;0;0;95;24100
2013;St. Gallen;Contamination d'eau potable (Art. 234);0;2;0;0;95;24101
2013;St. Gallen;Altération de fourrages (Art.235);0;0;0;0;95;24102
2013;St. Gallen;Mis en circulation de fourrages altérés (Art. 236);0;0;0;0;95;24103
2013;St. Gallen;Total Titre 8: Santé publique;0;3;0;0;95;24104
2013;St. Gallen;Entraver la circulation publique (Art. 237);5;10;0;0;95;24105
2013;St. Gallen;Entrave aux services de cheminsde fer (Art. 238);0;2;0;0;95;24106
2013;St. Gallen;Entrave aux services d'intérêt général (Art. 239);0;3;0;0;95;24107
2013;St. Gallen;Total Titre 9: Communications publiques;5;15;0;0;95;24108
2013;St. Gallen;Fabrication de fausse monnaie (Art. 240);38;13;0;0;95;24109
2013;St. Gallen;Falsification de la monnaie (Art. 241);0;0;0;0;95;24110
2013;St. Gallen;Mise en circulation de fausse monnaie (Art. 242);36;9;1;3;95;24111
2013;St. Gallen;Imitation de billets de banque/pièces de monnaies/timbres officiels (Art. 243);0;2;0;0;95;24112
2013;St. Gallen;Importation/acquisition fausse monnaie (Art. 244);0;1;0;0;95;24113
2013;St. Gallen;Falsification des timbres officiels de valeur (Art. 245);1;0;0;0;95;24114
2013;St. Gallen;Falsification des marques officielles (Art. 246);0;0;0;0;95;24115
2013;St. Gallen;Appareils de falsification et emploi illicite d'appareils (Art. 247);0;0;0;0;95;24116
2013;St. Gallen;Falsification des poids et mesures (Art. 248);0;0;0;0;95;24117
2013;St. Gallen;Total Titre 10: Fausse monnaie, falsification timbres, marques, poids et mesures;75;25;1;3;95;24118
2013;St. Gallen;Faux dans les titres (Art. 251);23;128;1;2;95;24119
2013;St. Gallen;Faux dans les certificats (Art. 252);3;122;0;1;95;24120
2013;St. Gallen;Obtention frauduleuse d'une constatation fausse (Art. 253);0;4;0;0;95;24121
2013;St. Gallen;Suppression de titres (Art. 254);0;0;0;0;95;24122
2013;St. Gallen;Déplacement de bornes (Art. 256);0;0;0;0;95;24123
2013;St. Gallen;Déplacement de signaux (Art. 257);0;0;0;0;95;24124
2013;St. Gallen;Total Titre 11: Faux dans les titres;26;254;1;3;95;24125
2013;St. Gallen;Menaces alarmant la population (Art. 258);0;0;0;0;95;24126
2013;St. Gallen;Provocation publique au crime ou à la violence (Art. 259);0;0;0;0;95;24127
2013;St. Gallen;Emeute (Art. 260);20;27;0;0;95;24128
2013;St. Gallen;Actes préparatoires délictueux (260bis);1;3;0;0;95;24129
2013;St. Gallen;Organisation criminelle (Art. 260ter);0;0;0;0;95;24130
2013;St. Gallen;Mise en danger de la sécurité publique au moyen d'armes (Art. 260quater);1;0;0;0;95;24131
2013;St. Gallen;Financement du terrorisme (Art. 260quinquies);0;0;0;0;95;24132
2013;St. Gallen;Atteinte à la liberté de croyance et des cultes (Art. 261);0;0;0;0;95;24133
2013;St. Gallen;Discrimination raciale (Art. 261bis);0;2;0;0;95;24134
2013;St. Gallen;Atteinte à la paix des morts (Art. 262);0;1;0;0;95;24135
2013;St. Gallen;Actes commis en état d'irresponsabilité fautive (Art. 263);0;0;0;0;95;24136
2013;St. Gallen;Total Titre 12: Paix publique;22;33;0;0;95;24137
2013;St. Gallen;Génocide (Art. 264);0;0;0;0;95;24138
2013;St. Gallen;Total Titre 12bis: Intérêts de la communauté internationale;0;0;0;0;95;24139
2013;St. Gallen;Haute trahison (Art. 265);0;0;0;0;95;24140
2013;St. Gallen;Atteinte a l'indépendance de la Confédération (Art. 266);0;0;0;0;95;24141
2013;St. Gallen;Entreprises et menées de l'étranger contre la sécurité de la Suisse (Art. 266bis);0;0;0;0;95;24142
2013;St. Gallen;Trahison diplomatique (Art. 267);0;0;0;0;95;24143
2013;St. Gallen;Déplacement de bornes officielles (Art.268);0;0;0;0;95;24144
2013;St. Gallen;Violation de la souveraineté territoriale de la Suisse (Art. 269);0;0;0;0;95;24145
2013;St. Gallen;Atteinte aux emblèmes suisses (Art. 270);0;0;0;0;95;24146
2013;St. Gallen;Actes exécutés sans droit pour un Etat étranger (Art. 271);0;0;0;0;95;24147
2013;St. Gallen;Service de renseignements politiques (Art. 272);0;0;0;0;95;24148
2013;St. Gallen;Service de renseignements économiques (Art. 273);0;0;0;0;95;24149
2013;St. Gallen;Service de renseignements militaires (Art. 274);0;0;0;0;95;24150
2013;St. Gallen;Atteintes à l'ordre consitutionnel (Art. 275);0;0;0;0;95;24151
2013;St. Gallen;Propagande subversive (Art. 275bis);0;0;0;0;95;24152
2013;St. Gallen;Groupements illicites (Art. 275ter);0;0;0;0;95;24153
2013;St. Gallen;Provocation/incitation à la violation des devoirs militaires (Art. 276);0;0;0;0;95;24154
2013;St. Gallen;Falsification d'ordre de mise sur pied ou d'instructions (Art. 277);0;0;0;0;95;24155
2013;St. Gallen;Entraver le service militaire (Art. 278);0;0;0;0;95;24156
2013;St. Gallen;Total Titre 13: Etat et défense nationale;0;0;0;0;95;24157
2013;St. Gallen;Violences contre la volonté populaire (Art. 279);0;0;0;0;95;24158
2013;St. Gallen;Atteinte au droit de vote (Art. 280);0;0;0;0;95;24159
2013;St. Gallen;Corruption électorale (Art. 281);0;0;0;0;95;24160
2013;St. Gallen;Fraude électorale (Art. 282);0;0;0;0;95;24161
2013;St. Gallen;Captation de suffrages (Art. 282bis);0;0;0;0;95;24162
2013;St. Gallen;Violation du secret de vote (Art. 283);0;0;0;0;95;24163
2013;St. Gallen;Total Titre 14: Volonté populaire;0;0;0;0;95;24164
2013;St. Gallen;Violence ou menace contre les autorités et les fonctionnaires (Art. 285);27;165;0;0;95;24165
2013;St. Gallen;Opposition aux actes de l'autorité (Art. 286);1;58;0;1;95;24166
2013;St. Gallen;Usurpation de fonctions (Art. 287);4;1;0;0;95;24167
2013;St. Gallen;Soustraction d'objets mis sous main de l'autorité (Art. 289);0;2;0;0;95;24168
2013;St. Gallen;Bris de scellés (Art. 290);0;0;0;0;95;24169
2013;St. Gallen;Rupture de ban (Art. 291);0;2;0;0;95;24170
2013;St. Gallen;Insoumission à une décision de l'autorité (Art. 292);0;225;0;1;95;24171
2013;St. Gallen;Publication de.débats off.secrets (Art. 293);0;0;0;0;95;24172
2013;St. Gallen;Infraction à l'interdiction d'exercer une profession (Art. 294);0;0;0;0;95;24173
2013;St. Gallen;Infraction à l'interdiction d'exercer une activité, à l'interdiction de contact ou géographique (Art. 294);...;...;...;...;95;24174
2013;St. Gallen;Non-respect de l'assistance de probation ou des règles de conduite (Art. 295);0;0;0;0;95;24175
2013;St. Gallen;Total Titre 15: Autorité publique;32;453;0;2;95;24176
2013;St. Gallen;Outrage aux Etats étrangers (Art. 296);0;0;0;0;95;24177
2013;St. Gallen;Outrages à des institutions interétatiques (Art. 297);0;0;0;0;95;24178
2013;St. Gallen;Atteinte aux emblèmes nationaux étrangers (Art. 298);0;0;0;0;95;24179
2013;St. Gallen;Violation de la souveraineté territoriale étrangère (Art. 299);0;0;0;0;95;24180
2013;St. Gallen;Actes d'hostilité contre un belligérant ou des troupes étrangères (Art. 300);0;0;0;0;95;24181
2013;St. Gallen;Espionnage militaire au préjudice d'un Etat étranger (Art. 301);0;0;0;0;95;24182
2013;St. Gallen;Total Titre 16: Compromettre les relations avec l'étranger;0;0;0;0;95;24183
2013;St. Gallen;Dénonciation calomnieuse (Art. 303);4;25;0;0;95;24184
2013;St. Gallen;Induire la justice en erreur (Art. 304);1;23;0;0;95;24185
2013;St. Gallen;Entrave à l'action pénale (Art. 305);0;10;0;0;95;24186
2013;St. Gallen;Blanchiment d'argent (Art. 305bis);0;3;2;0;95;24187
2013;St. Gallen;Défaut de vigilance en matière d'opérations financières et droit de communication (Art. 305ter);0;0;0;0;95;24188
2013;St. Gallen;Fausse déclaration d'une partie en justice (Art. 306);0;0;0;0;95;24189
2013;St. Gallen;Faux témoignage, faux rapport, fausse traduction en justice (Art. 307);0;1;0;0;95;24190
2013;St. Gallen;Faire évader des détenus (Art. 310);0;0;0;0;95;24191
2013;St. Gallen;Mutinerie de détenus (Art. 311);0;0;0;0;95;24192
2013;St. Gallen;Total Titre 17: Administration de la justice;5;62;2;0;95;24193
2013;St. Gallen;Abus d'autorité (Art. 312);0;1;0;0;95;24194
2013;St. Gallen;Concussion (Art. 313);0;0;0;0;95;24195
2013;St. Gallen;Gestion déloyale des intérêts publics (Art. 314);0;0;0;0;95;24196
2013;St. Gallen;Faux dans les titres commis dans l'exercice de fonctions publiques (Art. 317);0;0;0;0;95;24197
2013;St. Gallen;Faux certificat médical (Art. 318);0;0;0;0;95;24198
2013;St. Gallen;Assistance à l'évasion (Art. 319);0;0;0;0;95;24199
2013;St. Gallen;Violation du secret de fonction (Art. 320);1;0;0;0;95;24200
2013;St. Gallen;Violation du secret professionnel (Art. 321);0;1;0;0;95;24201
2013;St. Gallen;Secret professionnel en matière de recherche sur l'être humain (Art. 321bis);0;0;0;0;95;24202
2013;St. Gallen;Violation du secret des postes et des télécommunications (Art. 321ter);1;0;0;0;95;24203
2013;St. Gallen;Violation de l'obligation des médias de renseigner (Art. 322);0;0;0;0;95;24204
2013;St. Gallen;Défaut d'opposition à une publication constituant une infraction (Art. 322bis);0;0;0;0;95;24205
2013;St. Gallen;Total Titre 18: Devoirs de fonction/professionnels;2;2;0;0;95;24206
2013;St. Gallen;Corruption active (Art. 322ter);0;0;0;0;95;24207
2013;St. Gallen;Corruption passive (Art. 322quater);0;0;0;0;95;24208
2013;St. Gallen;Octroi d'un avantage (Art. 322quinquies);0;0;0;0;95;24209
2013;St. Gallen;Acceptation d'un avantage (Art. 322sexies);0;0;0;0;95;24210
2013;St. Gallen;Corruption d'agents publics étrangers (Art. 322septies);0;0;0;0;95;24211
2013;St. Gallen;Total Titre 19: Corruption;0;0;0;0;95;24212
2013;St. Gallen;Inobservation par débiteur règles LPP (Art. 323);4;385;0;0;95;24213
2013;St. Gallen;Inobservation par tiers règles LPP (Art. 324);0;0;0;0;95;24214
2013;St. Gallen;Inobservation des prescriptions légales sur la comptabilité (Art. 325);0;1;0;0;95;24215
2013;St. Gallen;Inobserv. prescriptions légales sur protection locataires d'habitations/locaux commerciaux (325bis);0;3;0;0;95;24216
2013;St. Gallen;Précision de l'art. 325bis;0;0;0;0;95;24217
2013;St. Gallen;Contravention raison de commerce (Art. 326ter);0;1;0;0;95;24218
2013;St. Gallen;Faux renseignements émanant d'une institution de prévoyance en faveur du personnel (Art. 326quater);0;0;0;0;95;24219
2013;St. Gallen;Contrefaçon de valeurs postales (Art. 328);0;0;0;0;95;24220
2013;St. Gallen;Violation de secrets militaires (Art. 329);0;0;0;0;95;24221
2013;St. Gallen;Trafic de matériel séquestré ou réquisitionné par l'armée (Art. 330);0;0;0;0;95;24222
2013;St. Gallen;Port indu de l'uniforme militaire (Art. 331);0;0;0;0;95;24223
2013;St. Gallen;Défaut d'avis en cas de trouvaille (Art. 332);2;12;0;0;95;24224
2013;St. Gallen;Total Titre 20: Dispositions du droit fédéral;6;402;0;0;95;24225
2013;Graubünden / Grigioni / Grischun;Meurtre (Art. 111 – 113/116);0;1;0;0;96;24226
2013;Graubünden / Grigioni / Grischun;Meurtre sur la demande de la victime (Art. 114);0;0;0;0;96;24227
2013;Graubünden / Grigioni / Grischun;Incitation et assistance au suicide (Art. 115);0;0;0;0;96;24228
2013;Graubünden / Grigioni / Grischun;Homicide par négligence (Art. 117);0;0;0;0;96;24229
2013;Graubünden / Grigioni / Grischun;Interruption de grossesse punissable (Art. 118);0;1;0;0;96;24230
2013;Graubünden / Grigioni / Grischun;Contraventions commises par le médecin (Art. 120);0;0;0;0;96;24231
2013;Graubünden / Grigioni / Grischun;Lésions corporelles graves (Art. 122);0;6;1;6;96;24232
2013;Graubünden / Grigioni / Grischun;Lésions corporelles simples (Art. 123);10;150;0;2;96;24233
2013;Graubünden / Grigioni / Grischun;Mutilation d'organes génitaux féminins (Art. 124);0;0;0;0;96;24234
2013;Graubünden / Grigioni / Grischun;Lésions corporelles par négligence (Art. 125);0;18;0;0;96;24235
2013;Graubünden / Grigioni / Grischun;Voies de fait (Art. 126);5;120;0;0;96;24236
2013;Graubünden / Grigioni / Grischun;Exposition (Art. 127);0;0;0;0;96;24237
2013;Graubünden / Grigioni / Grischun;Omission de prêter secours (Art. 128);0;1;0;0;96;24238
2013;Graubünden / Grigioni / Grischun;Fausse alerte (Art. 128bis);0;1;0;0;96;24239
2013;Graubünden / Grigioni / Grischun;Mise en danger de la vie d'autrui (Art. 129);12;11;0;0;96;24240
2013;Graubünden / Grigioni / Grischun;Participation rixe (Art. 133);0;41;0;0;96;24241
2013;Graubünden / Grigioni / Grischun;Participation agression (Art. 134);1;3;0;0;96;24242
2013;Graubünden / Grigioni / Grischun;Représentation de la violence (Art. 135);0;7;0;0;96;24243
2013;Graubünden / Grigioni / Grischun;Remettre à des enfants des substances nocives (Art. 136);0;2;0;0;96;24244
2013;Graubünden / Grigioni / Grischun;Total Titre 1: Vie et intégrité corporelle;28;362;1;8;96;24245
2013;Graubünden / Grigioni / Grischun;Appropriation illégitime (Art. 137);35;7;0;0;96;24246
2013;Graubünden / Grigioni / Grischun;Abus de confiance (Art. 138);2;26;0;0;96;24247
2013;Graubünden / Grigioni / Grischun;Vol (Art. 139);1001;85;0;1;96;24248
2013;Graubünden / Grigioni / Grischun;Vol par effraction (Art. 139);428;129;200;40;96;24249
2013;Graubünden / Grigioni / Grischun;Vol par introduction clandestine (Art. 139);313;38;7;3;96;24250
2013;Graubünden / Grigioni / Grischun;Vol à l'arrachée (Art. 139);4;2;0;1;96;24251
2013;Graubünden / Grigioni / Grischun;Vol à l'étalage (Art. 139);66;201;0;0;96;24252
2013;Graubünden / Grigioni / Grischun;Vol à la tire (Art. 139);210;56;0;0;96;24253
2013;Graubünden / Grigioni / Grischun;Vol par astuce (Art. 139);32;5;1;3;96;24254
2013;Graubünden / Grigioni / Grischun;Vol collocataire (Art. 139);0;2;0;0;96;24255
2013;Graubünden / Grigioni / Grischun;Effraction de véhicule (Art. 139);54;1;21;1;96;24256
2013;Graubünden / Grigioni / Grischun;Vol de véhicule (Art. 139);640;8;12;0;96;24257
2013;Graubünden / Grigioni / Grischun;Vol sur/dans véhicule (Art. 139);86;7;2;0;96;24258
2013;Graubünden / Grigioni / Grischun;Brigandage (Art. 140);7;8;2;2;96;24259
2013;Graubünden / Grigioni / Grischun;Soustraction d'une chose mobilière (Art. 141);7;13;0;0;96;24260
2013;Graubünden / Grigioni / Grischun;Utilisation sans droits de valeurs patrimoniales (Art. 141bis);0;0;0;0;96;24261
2013;Graubünden / Grigioni / Grischun;Soustraction d' énergie (Art. 142);0;1;0;0;96;24262
2013;Graubünden / Grigioni / Grischun;Soustraction de données (Art. 143);12;0;0;1;96;24263
2013;Graubünden / Grigioni / Grischun;Accès indu à un système informatique (Art. 143bis);5;1;0;0;96;24264
